oid,gps,location
117489,"(23.892984390259,120.68193817139,23.89298248291,120.68193054199,23.892984390259,120.68193054199)",南投縣
11749,"23.8925,120.68166666667),(24.17303276062,120.67823791504,23.892777777778,120.68166666667",南投縣
117492,"(23.892984390259,120.68193817139)",南投縣
117503,"(23.892980575562,120.68193054199)",南投縣
117506,"(23.892978668213,120.68193817139,23.89298248291,120.68193817139,23.892986297607,120.68194580078),23.892980575562,120.68193817139",南投縣
117507,"(23.892984390259,120.68193817139,23.89298248291,120.68193054199,23.892984390259,120.68193054199,23.892986297607,120.68193817139)",南投縣
11751,"(24.173044204712,120.67823028564)",台中市
117511,"(23.892986297607,120.68193054199)",南投縣
11752,"(24.173044204712,120.67823028564)",台中市
117521,"(24.173063278198,120.67821502686,24.173015594482,120.67825317383)",台中市
117526,"(24.173063278198,120.67821502686,24.173015594482,120.67825317383)",台中市
11753,"(24.173044204712,120.67823028564)",台中市
117531,"(23.904764175415,120.68431091309)",南投縣
11754,"(24.173044204712,120.67823028564)",台中市
117542,"(24.172946929932,120.67825317383)",台中市
117546,"(23.892777777778,120.68194444444,23.8925,120.68166666667),23.892777777778,120.68166666667",南投縣
117556,"(25.03364944458,121.5425567627)",台北市
11756,"(24.173044204712,120.67823028564)",台中市
117564,"(24.172946929932,120.67825317383)",台中市
117566,"23.89298248291,120.68193054199,23.892986297607,120.68193054199,23.892984390259,120.68193054199,23.892986297607,120.68193817139),(23.89298248291,120.68193817139,23.892984390259,120.68193817139",南投縣
117567,"(23.892978668213,120.68193817139,23.89298248291,120.68193817139,23.892986297607,120.68194580078)",南投縣
11757,"24.172962188721,120.67833709717),24.172916412354,120.67831420898,(24.173021316528,120.67830657959",台中市
117578,"23.89298248291,120.68193054199,23.892986297607,120.68193054199,23.892984390259,120.68193054199,23.892986297607,120.68193817139),23.892980575562,120.68193817139,23.892978668213,120.68193817139,(23.89298248291,120.68193817139,23.892984390259,120.68193817139,23.892986297607,120.68194580078",南投縣
11758,"(24.173044204712,120.67823028564)",台中市
11759,"24.172962188721,120.67833709717),24.172916412354,120.67831420898,(24.173021316528,120.67830657959",台中市
117590,"(24.17303276062,120.67824554443)",台中市
117605,"23.892777777778,120.68194444444),(24.17303276062,120.67823791504,23.892777777778,120.68166666667,23.8925,120.68166666667",南投縣
117607,"23.892777777778,120.68166666667,(24.172979354858,120.67826843262,23.8925,120.68166666667),23.892777777778,120.68194444444",南投縣
117611,"23.892777777778,120.68194444444),(24.17303276062,120.67823791504,23.892777777778,120.68166666667,23.8925,120.68166666667",南投縣
117613,"(24.173063278198,120.67821502686,24.173015594482,120.67825317383)",台中市
117615,"23.892777777778,120.68166666667,(24.172979354858,120.67826843262,23.8925,120.68166666667),23.892777777778,120.68194444444",南投縣
117627,"23.892777777778,120.68194444444),(24.17303276062,120.67823791504,23.892777777778,120.68166666667,23.8925,120.68166666667",南投縣
11763,"(24.173063278198,120.67821502686,24.173015594482,120.67825317383)",台中市
117631,"(24.173063278198,120.67821502686,24.173015594482,120.67825317383)",台中市
117633,"(24.172901153564,120.67817687988)",台中市
117637,"(24.173063278198,120.67821502686,24.173015594482,120.67825317383)",台中市
117643,"(24.172946929932,120.67825317383)",台中市
117645,"(24.173034667969,120.67824554443)",台中市
117647,"23.892777777778,120.68194444444),(24.17303276062,120.67823791504,23.892777777778,120.68166666667,23.8925,120.68166666667",南投縣
117649,"(23.904764175415,120.68431091309)",南投縣
11765,"(24.173063278198,120.67821502686,24.173015594482,120.67825317383)",台中市
117653,"(24.172901153564,120.67817687988)",台中市
11766,"(24.173063278198,120.67821502686,24.173015594482,120.67825317383)",台中市
117674,"(24.173063278198,120.67821502686,24.173015594482,120.67825317383)",台中市
117676,"(23.904764175415,120.68431091309)",南投縣
117678,"(24.172946929932,120.67825317383)",台中市
117680,"(24.173063278198,120.67821502686,24.173015594482,120.67825317383)",台中市
117682,"(24.173063278198,120.67821502686,24.173015594482,120.67825317383)",台中市
117685,"(23.904764175415,120.68431091309)",南投縣
117718,"(24.173063278198,120.67821502686,24.173015594482,120.67825317383)",台中市
11772,"(24.172946929932,120.67825317383)",台中市
117720,"(23.892980575562,120.68193054199)",南投縣
117721,"(23.904764175415,120.68431091309)",南投縣
117724,"(23.89298248291,120.6819229126)",南投縣
117725,"23.89298248291,120.68193817139),(23.892980575562,120.68190002441",南投縣
117727,"(23.892988204956,120.68193817139)",南投縣
11773,"(24.173034667969,120.67824554443)",台中市
117733,"23.892986297607,120.68193817139),(23.892980575562,120.68193054199",南投縣
117738,"(23.892972946167,120.68190765381)",南投縣
11774,"23.8925,120.68166666667),(24.17303276062,120.67823791504,23.892777777778,120.68166666667",南投縣
117740,"(23.892980575562,120.68193054199)",南投縣
11775,"(24.172979354858,120.67826843262,23.8925,120.68166666667),23.892777777778,120.68166666667",台中市
117751,"(23.892972946167,120.68190765381)",南投縣
11776,"(24.172946929932,120.67825317383)",台中市
117761,"(23.892984390259,120.68193817139,23.89298248291,120.6819229126,23.892988204956,120.68193817139)",南投縣
117762,"(23.892988204956,120.68193817139,23.892976760864,120.68188476562),23.89298248291,120.6819229126,23.892980575562,120.68193054199,23.892984390259,120.68193817139",南投縣
117767,"23.892990112305,120.68193817139,(23.892984390259,120.68193054199,23.892986297607,120.68193817139)",南投縣
117774,"(24.173044204712,120.67823028564)",台中市
117776,"(23.892986297607,120.68193054199)",南投縣
117786,"(23.892980575562,120.68193817139)",南投縣
117787,"(24.173034667969,120.67824554443)",台中市
117789,"(23.892980575562,120.68193054199)",南投縣
11779,"(24.173034667969,120.67824554443)",台中市
117790,"23.892777777778,120.68166666667,(24.172979354858,120.67826843262,23.8925,120.68166666667),23.892777777778,120.68194444444",南投縣
117792,"(24.173044204712,120.67823028564)",台中市
117794,"(23.892986297607,120.68193817139,23.892984390259,120.68193054199),23.892990112305,120.68193817139",南投縣
117797,"(24.173063278198,120.67821502686,24.173015594482,120.67825317383)",台中市
117802,"23.892980575562,120.6819229126,23.892986297607,120.68193817139),23.892980575562,120.68193054199,(23.89298248291,120.68193817139",南投縣
117803,"(24.172946929932,120.67825317383)",台中市
11781,"23.8925,120.68166666667),(24.17303276062,120.67823791504,23.892777777778,120.68166666667",南投縣
11782,"(24.173063278198,120.67821502686,24.173015594482,120.67825317383)",台中市
117822,"(23.892986297607,120.68193054199)",南投縣
117824,"23.892976760864,120.68188476562,23.892986297607,120.68193817139),23.89298248291,120.6819229126,23.892980575562,120.68193054199,(23.89298248291,120.68193817139,23.892984390259,120.68193817139,23.892980575562,120.6819229126,23.892988204956,120.68193817139",南投縣
117827,"(23.904764175415,120.68431091309)",南投縣
117829,"(24.172946929932,120.67825317383)",台中市
11783,"(24.173063278198,120.67821502686,24.173015594482,120.67825317383)",台中市
117831,"(23.904764175415,120.68431091309)",南投縣
117837,"(24.17303276062,120.67824554443)",台中市
117841,"(24.173063278198,120.67830657959,24.173017501831,120.6782989502)",台中市
117843,"(24.173063278198,120.67821502686,24.173015594482,120.67825317383)",台中市
117845,"(24.173063278198,120.67821502686,24.173015594482,120.67825317383)",台中市
117847,"24.172924041748,120.6782913208),24.172866821289,120.67832946777,24.172929763794,120.6782989502,(24.172821044922,120.67840576172",台中市
117849,"(24.17303276062,120.67824554443)",台中市
117851,"(23.904764175415,120.68431091309)",南投縣
117853,"(24.173063278198,120.67821502686,24.173015594482,120.67825317383)",台中市
117855,"(24.173063278198,120.67821502686,24.173015594482,120.67825317383)",台中市
117857,"(24.17303276062,120.67824554443)",台中市
117859,"(24.17303276062,120.67824554443)",台中市
11786,"(24.173063278198,120.67821502686,24.173015594482,120.67825317383)",台中市
117866,"(24.172933578491,120.67826843262)",台中市
11787,"(24.173044204712,120.67823028564)",台中市
117872,"(24.173063278198,120.67821502686,24.173015594482,120.67825317383)",台中市
117874,"24.172962188721,120.67833709717),24.172916412354,120.67831420898,(24.173021316528,120.67830657959",台中市
117877,"23.892777777778,120.68166666667,(24.172979354858,120.67826843262,23.8925,120.68166666667),23.892777777778,120.68194444444",南投縣
117882,"(24.173034667969,120.67824554443)",台中市
117884,"(24.173063278198,120.67821502686,24.173015594482,120.67825317383)",台中市
117889,"(24.173065185547,120.67821502686)",台中市
11789,"24.172924041748,120.6782913208),24.172866821289,120.67832946777,24.172929763794,120.6782989502,(24.172821044922,120.67840576172",台中市
117891,"(24.17303276062,120.67824554443)",台中市
117895,"(23.6475,120.53333333333,23.647222222222,120.53333333333)",雲林縣
117896,"23.646944444444,120.53333333333),23.647974014282,120.53350830078,23.646944444444,120.53305555556,23.647127151489,120.53340911865,(23.647031784058,120.53336334229,23.647222222222,120.53333333333,23.647413253784,120.53345489502",雲林縣
11790,"(24.172901153564,120.67817687988)",台中市
117912,"(23.904764175415,120.68431091309,24.173042297363,120.6782989502)",南投縣
11792,"(24.173034667969,120.67824554443)",台中市
117920,"(24.173063278198,120.67821502686,24.173015594482,120.67825317383)",台中市
117922,"24.172962188721,120.67833709717),24.172916412354,120.67831420898,(24.173021316528,120.67830657959",台中市
117924,"(23.904764175415,120.68431091309)",南投縣
117939,"(24.173034667969,120.67824554443)",台中市
117941,"(23.904764175415,120.68431091309)",南投縣
117943,"(24.172946929932,120.67825317383)",台中市
117949,"(24.17303276062,120.67823791504)",台中市
117951,"(24.17303276062,120.67824554443)",台中市
117953,"(24.172901153564,120.67817687988)",台中市
117955,"(24.173063278198,120.67821502686,24.173015594482,120.67825317383)",台中市
117957,"(24.17303276062,120.67824554443)",台中市
117959,"(24.173034667969,120.67824554443)",台中市
117967,"(24.17303276062,120.67824554443)",台中市
117969,"(24.17303276062,120.67824554443)",台中市
11797,"(24.967222222222,121.54388888889,24.967245101929,121.54404449463)",新北市
117971,"(24.173063278198,120.67821502686,24.173015594482,120.67825317383)",台中市
117973,"(24.173063278198,120.67821502686,24.173015594482,120.67825317383)",台中市
117975,"(24.172979354858,120.67826843262)",台中市
117977,"(24.17303276062,120.67823791504)",台中市
117982,"(23.904764175415,120.68431091309)",南投縣
117984,"(23.904764175415,120.68431091309)",南投縣
117986,"(23.904764175415,120.68431091309)",南投縣
117988,"(24.173063278198,120.67821502686,24.173015594482,120.67825317383)",台中市
11799,"(24.967222222222,121.54388888889)",新北市
117993,"(24.173063278198,120.67821502686,24.173015594482,120.67825317383)",台中市
118006,"24.172924041748,120.6782913208),24.172866821289,120.67832946777,24.172929763794,120.6782989502,(24.172821044922,120.67840576172",台中市
118008,"(24.17303276062,120.67823791504)",台中市
118010,"(24.17303276062,120.67823791504)",台中市
118014,"(24.173063278198,120.67821502686,24.173015594482,120.67825317383)",台中市
118016,"(23.904764175415,120.68431091309,24.173042297363,120.6782989502)",南投縣
118018,"(24.17303276062,120.67823791504)",台中市
118022,"(23.904764175415,120.68431091309)",南投縣
118024,"(24.173063278198,120.67821502686,24.173015594482,120.67825317383)",台中市
118026,"(23.904764175415,120.68431091309)",南投縣
118028,"(24.17303276062,120.67824554443)",台中市
118030,"(24.173063278198,120.67821502686,24.173015594482,120.67825317383)",台中市
118032,"(24.173063278198,120.67830657959,24.173017501831,120.6782989502)",台中市
118037,"24.172924041748,120.6782913208),24.172866821289,120.67832946777,24.172929763794,120.6782989502,(24.172821044922,120.67840576172",台中市
118039,"23.646944444444,120.53333333333),23.647974014282,120.53350830078,23.646944444444,120.53305555556,23.647127151489,120.53340911865,(23.647031784058,120.53336334229,23.647222222222,120.53333333333,23.647413253784,120.53345489502",雲林縣
11804,"(24.967222222222,121.54388888889)",新北市
118040,"(24.173063278198,120.67821502686,24.173015594482,120.67825317383)",台中市
118042,"(23.904764175415,120.68431091309)",南投縣
118044,"(24.173063278198,120.67821502686,24.173015594482,120.67825317383)",台中市
118054,"24.172924041748,120.6782913208),24.172866821289,120.67832946777,24.172929763794,120.6782989502,(24.172821044922,120.67840576172",台中市
118056,"(24.173044204712,120.67823028564)",台中市
118058,"(24.173034667969,120.67824554443)",台中市
11806,"24.967245101929,121.54404449463,24.967283248901,121.54411315918),(24.967292785645,121.54410552979,24.967222222222,121.54388888889",新北市
118060,"(24.172979354858,120.67826843262)",台中市
118062,"(24.173063278198,120.67821502686,24.173015594482,120.67825317383)",台中市
118068,"(23.6475,120.53333333333,23.647222222222,120.53333333333)",雲林縣
11807,"(24.967222222222,121.54388888889,24.967245101929,121.54404449463)",新北市
118072,"23.646944444444,120.53333333333),23.647974014282,120.53350830078,23.646944444444,120.53305555556,23.647127151489,120.53340911865,(23.647031784058,120.53336334229,23.647222222222,120.53333333333,23.647413253784,120.53345489502",雲林縣
